Ticker,Période_détail,Période,en XOF,Chiffre d'Affaires,Résultat d'Exploitation,Résultat Financier,Résultat des activités ordinaires,Résultat Hors Activités Ordinaires,Résultat Net,Total Bilan,Unnamed: 12,Produit net bancaire,Résultat Brut d'Exploitation,Coût du risque,Créances sur la clientèle,Dettes à l'égard de la clientèle,Résultat avant impôts,EBITDAal
NSBC,T3,2020,XOF,,,,,,4855000000.0,1333358000000.0,,45866000000.0,,-7176000000.0,814468000000.0,835992000000.0,6373000000.0,
NSBC,T3,2019,XOF,,,,,,7569000000.0,,,46948000000.0,,,783112000000.0,695508000000.0,9358000000.0,
NSBC,T3,2018,XOF,,,,,,8944000000.0,,,52196000000.0,,,724743000000.0,733718000000.0,10311000000.0,
NSBC,T3,2017,XOF,,,,,,14652000000.0,,,49217000000.0,,,613369000000.0,722081000000.0,17500000000.0,
NSBC,T3,2016,XOF,,,,,,12326000000.0,,,42693000000.0,,,,,14921000000.0,
NTLC,An,2024,XOF,220113267165.0,35276845649.0,,28968728930.0,,18149967087.0,177852053839.0,,,,,,,,
NTLC,An,2023,XOF,203618293047.0,30164175277.0,,24962063849.0,,16556698463.0,170340779234.0,,,,,,,,
NTLC,An,2022,XOF,206734071633.0,29119596834.0,,25130777250.0,,16627044028.0,173973911073.0,,,,,,,,
NTLC,An,2021,XOF,195188462419.0,32776948100.0,,29820090116.0,,21268135622.0,145821269898.0,,,,,,,,
NTLC,An,2020,XOF,173224766894.0,27076473678.0,,23791820913.0,,20899537493.0,117982059661.0,,,,,,,,
NTLC,An,2019,XOF,156324352426.0,2398689273.0,,-2382862251.0,,-3517664369.0,114901007090.0,,,,,,,,
NTLC,An,2018,XOF,142870789407.0,6812464871.0,,2164004156.0,,819348971.0,121739821271.0,,,,,,,,
NTLC,An,2017,XOF,148479566904.0,951839489.0,,-3547672037.0,,-4307648559.0,145636661660.0,,,,,,,,
NTLC,An,2016,XOF,128911736851.0,4110322172.0,,871927614.0,,1081956120.0,150708401078.0,,,,,,,,
NTLC,An,2015,XOF,136317772041.0,8796692227.0,,3317831017.0,,3135116948.0,129950874446.0,,,,,,,,
NTLC,S1,2024,XOF,116439970331.0,20910524440.0,-2786493266.0,18124031174.0,,12361204203.0,,,,,,,,,
NTLC,S1,2023,XOF,99406906812.0,15252309779.0,-2643237997.0,12609071782.0,,8116566626.0,,,,,,,,,
NTLC,S1,2022,XOF,116525051876.0,18898241813.0,-2406659593.0,16491582220.0,,10222542156.0,,,,,,,,,
NTLC,S1,2021,XOF,98793224581.0,16444086544.0,-1683309644.0,14760776900.0,,11156605711.0,,,,,,,,,
NTLC,S1,2020,XOF,87446168421.0,10118347367.0,-1497026454.0,8621320913.0,,10770324557.0,,,,,,,,,
NTLC,S1,2019,XOF,79258936138.0,3379474485.0,-2150612947.0,1228861538.0,-83621783.0,181352699.0,,,,,,,,,
NTLC,S1,2018,XOF,78013392874.0,6668416761.0,-2589161273.0,4079255488.0,139829247.0,1509163232.0,,,,,,,,,
NTLC,S1,2017,XOF,69595767055.0,4250703473.0,-1907076042.0,2343627431.0,89507710.0,2398135141.0,,,,,,,,,
NTLC,S1,2016,XOF,64484175827.0,4416058130.0,-2410478539.0,2005579591.0,179130180.0,2149709771.0,,,,,,,,,
NTLC,T1,2024,XOF,60748134183.0,,,6892535872.0,,4616715612.0,,,,,,,,,
NTLC,T1,2023,XOF,52735533488.0,,,4946897320.0,,3357252561.0,,,,,,,,,
NTLC,T1,2022,XOF,57827644484.0,,,3994555295.0,,2220529563.0,,,,,,,,,
NTLC,T1,2021,XOF,48059969549.0,,,5898872126.0,,4026687777.0,,,,,,,,,
NTLC,T1,2020,XOF,41432401633.0,,,1666810454.0,,405568131.0,,,,,,,,,
NTLC,T1,2019,XOF,37223803391.0,,,534820000.0,,255763000.0,,,,,,,,,
NTLC,T1,2016,XOF,33835272000.0,,,1740376423.0,,1808754000.0,,,,,,,,,
NTLC,T3,2024,XOF,171080887336.0,,,23454447210.0,,15160838111.0,,,,,,,,,
NTLC,T3,2023,XOF,148651723617.0,,,17385955662.0,,11199464454.0,,,,,,,,,
NTLC,T3,2022,XOF,174596831597.0,,,20741725939.0,,13188387513.0,,,,,,,,,
NTLC,T3,2021,XOF,148320398622.0,,,24424457031.0,,18346606460.0,,,,,,,,,
NTLC,T3,2020,XOF,133036690982.0,,,17589296524.0,,14610499779.0,,,,,,,,,
NTLC,T3,2019,XOF,116927988932.0,,,6715628373.0,,4590328770.0,,,,,,,,,
ONTBF,An,2024,XOF,141841255000.0,33565160000.0,-2957872000.0,30607288000.0,0.0,21471149000.0,301493039000.0,,,,,,,,
ONTBF,An,2023,XOF,139153817000.0,33311787000.0,-3042421000.0,30269366000.0,0.0,21129277000.0,288000217000.0,,,,,,,,
ONTBF,An,2022,XOF,145625177000.0,35677978000.0,-3068324000.0,32609654000.0,0.0,22372337000.0,269895441000.0,,,,,,,,
ONTBF,An,2021,XOF,154881403000.0,48604853000.0,-3468379000.0,45136474000.0,0.0,32374022000.0,241725098000.0,,,,,,,,
ONTBF,An,2020,XOF,157358290000.0,48520695000.0,-5194127000.0,43326568000.0,0.0,31051548000.0,247794252000.0,,,,,,,,
ONTBF,An,2019,XOF,154061444000.0,45759267000.0,-4307032000.0,41452235000.0,,30085908000.0,261563615000.0,,,,,,,,
ONTBF,An,2018,XOF,159027389000.0,45955025000.0,-1476274000.0,44478751000.0,551006000.0,31814300000.0,200272517000.0,,,,,,,,
ONTBF,An,2017,XOF,162722955000.0,43558482000.0,-2391076000.0,41167405000.0,1784000.0,28284547000.0,191724262000.0,,,,,,,,
ONTBF,An,2016,XOF,157472108000.0,40729790000.0,-3707261000.0,37022528000.0,-616977000.0,24043621000.0,193948332000.0,,,,,,,,
ONTBF,An,2015,XOF,144774489000.0,38432698000.0,-2126182000.0,36306516000.0,2141000.0,25277775000.0,198176830000.0,,,,,,,,
ONTBF,S1,2024,XOF,70996000000.0,16034000000.0,,14860000000.0,,9330000000.0,,,,,,,,,
ONTBF,S1,2023,XOF,69834000000.0,17174000000.0,,15954000000.0,,11163000000.0,,,,,,,,,
ONTBF,S1,2022,XOF,75058000000.0,19328000000.0,,18024000000.0,,12526000000.0,,,,,,,,,
ONTBF,S1,2021,XOF,78912000000.0,25605000000.0,-1857000000.0,23748000000.0,,17476000000.0,,,,,,,,,
ONTBF,S1,2020,XOF,79995000000.0,23480000000.0,-2588000000.0,20892000000.0,,14586000000.0,,,,,,,,,
ONTBF,S1,2019,XOF,78361000000.0,21495000000.0,-1434000000.0,20062000000.0,,13884000000.0,,,,,,,,,
ONTBF,S1,2018,XOF,83411000000.0,26962000000.0,-593000000.0,26369000000.0,,19191000000.0,,,,,,,,,
ONTBF,S1,2017,XOF,82109000000.0,21503000000.0,-777000000.0,20726000000.0,,15221000000.0,,,,,,,,,
ONTBF,S1,2016,XOF,81709000000.0,23062000000.0,-2491000000.0,20571000000.0,,14164000000.0,,,,,,,,,
ONTBF,T1,2024,XOF,34693000000.0,,,7061000000.0,,5279000000.0,,,,,,,,,
ONTBF,T1,2023,XOF,34268000000.0,,,6778000000.0,,4827000000.0,,,,,,,,,
ONTBF,T1,2022,XOF,37905000000.0,,,9686000000.0,,6811000000.0,,,,,,,,,
ONTBF,T1,2021,XOF,39755000000.0,,,11038000000.0,,7967000000.0,,,,,,,,,
ONTBF,T1,2020,XOF,40756000000.0,,,10697000000.0,,7624000000.0,,,,,,,,,
ONTBF,T1,2019,XOF,39218000000.0,,,11158000000.0,,7991000000.0,,,,,,,,,
ONTBF,T1,2018,XOF,41540000000.0,,,13245000000.0,,9827000000.0,,,,,,,,,
ONTBF,T1,2017,XOF,41463000000.0,,,14045000000.0,,10310000000.0,,,,,,,,,
ONTBF,T1,2016,XOF,42181000000.0,,,10425000000.0,,6500000000.0,,,,,,,,,
ONTBF,T3,2024,XOF,106269000000.0,,,20264000000.0,,13296000000.0,,,,,,,,,
ONTBF,T3,2023,XOF,104379000000.0,,,22854000000.0,,16183000000.0,,,,,,,,,
ONTBF,T3,2022,XOF,110280000000.0,,,24540000000.0,,16852000000.0,,,,,,,,,
ONTBF,T3,2021,XOF,116824000000.0,,,34126000000.0,,24740000000.0,,,,,,,,,
ONTBF,T3,2020,XOF,117275000000.0,,,29383000000.0,,20471000000.0,,,,,,,,,
ONTBF,T3,2019,XOF,116128000000.0,,,30103000000.0,,21320000000.0,,,,,,,,,
ONTBF,T3,2018,XOF,121703000000.0,,,37862000000.0,,27915000000.0,,,,,,,,,
ONTBF,T3,2017,XOF,120653000000.0,,,31897000000.0,,23072000000.0,,,,,,,,,
ONTBF,T3,2016,XOF,120937000000.0,,,27698000000.0,,17655000000.0,,,,,,,,,
ORAC,An,2024,XOF,1084100000000.0,263200000000.0,-20500000000.0,242700000000.0,,158200000000.0,2309100000000.0,,,,,,,,390300000000.0
ORAC,An,2023,XOF,1016532000000.0,257960000000.0,-19326000000.0,238600000000.0,,154890000000.0,2074719000000.0,,,,,,,,377900000000.0
ORAC,An,2022,XOF,965025000000.0,260834000000.0,-11088000000.0,,,153485000000.0,2017757000000.0,,,,,,,,
ORAC,An,2021,XOF,965042000000.0,245539000000.0,10899000000.0,,,155835000000.0,1755021000000.0,,,,,,,,
ORAC,An,2020,XOF,871393000000.0,205979000000.0,13892000000.0,,,122208000000.0,1617427000000.0,,,,,,,,
ORAC,An,2019,XOF,784054000000.0,168453000000.0,-18014000000.0,,,106842000000.0,1531750000000.0,,,,,,,,
ORAC,S1,2024,XOF,527200000000.0,132000000000.0,-5800000000.0,126200000000.0,,75900000000.0,,,,,,,,,185200000000.0
ORAC,S1,2023,XOF,498700000000.0,100300000000.0,-9300000000.0,91100000000.0,,55900000000.0,,,,,,,,,171500000000.0
ORAC,S1,2022,XOF,480100000000.0,131800000000.0,-3900000000.0,127900000000.0,,83700000000.0,,,,,,,,,179900000000.0
ORAC,S1,2021,XOF,466000000000.0,105000000000.0,,,,68000000000.0,,,,,,,,,164000000000.0
ORAC,T1,2024,XOF,261100000000.0,,,,,37900000000.0,,,,,,,,,93000000000.0
ORAC,T1,2023,XOF,246200000000.0,,,,,33000000000.0,,,,,,,,,84700000000.0
ORAC,T1,2022,XOF,237000000000.0,,,,,28000000000.0,,,,,,,,,83000000000.0
ORAC,T3,2024,XOF,796900000000.0,,,,,118600000000.0,,,,,,,,,283100000000.0
ORAC,T3,2023,XOF,753200000000.0,,,,,86000000000.0,,,,,,,,,259100000000.0
ORAC,T3,2022,XOF,714800000000.0,,,,,106600000000.0,,,,,,,,,262200000000.0
ORGT,An,2024,XOF,,-44764000000.0,,,,-44363000000.0,3961395000000.0,,195436000000.0,24292000000.0,-69056000000.0,1659654000000.0,2933724000000.0,,
ORGT,An,2023,XOF,,-32255000000.0,,,,-18186000000.0,4236478000000.0,,215280000000.0,63976000000.0,-96231000000.0,2038505000000.0,3089493000000.0,,
ORGT,An,2022,XOF,,24928000000.0,,,,19199000000.0,4732757000000.0,,222431000000.0,84718000000.0,-59790000000.0,2282738000000.0,3176961000000.0,,
ORGT,An,2021,XOF,,27131000000.0,,,,19798000000.0,4058135000000.0,,187315000000.0,69691000000.0,-42560000000.0,1946894000000.0,2583896000000.0,,
ORGT,An,2020,XOF,,15276000000.0,,,,9440000000.0,3268244000000.0,,155395000000.0,54831000000.0,-39555000000.0,1584872000000.0,2124048000000.0,,
ORGT,An,2019,XOF,,23790000000.0,,,,18327000000.0,2634338000000.0,,146852000000.0,46495000000.0,-22705000000.0,1366206000000.0,1822532000000.0,,
ORGT,An,2018,XOF,,17265000000.0,,,,12491000000.0,2159904000000.0,,126918000000.0,35314000000.0,-18050000000.0,1207037000000.0,1462305000000.0,,
ORGT,An,2017,XOF,,27391000000.0,,,,21972000000.0,1794196000000.0,,107998000000.0,32130000000.0,-4739000000.0,1084972000000.0,1178702000000.0,,
ORGT,An,2016,XOF,,27834000000.0,,,,15150000000.0,1637498000000.0,,102228000000.0,33294000000.0,-8274000000.0,981257000000.0,1059856000000.0,,
ORGT,An,2015,XOF,,12990000000.0,,,,7972000000.0,1492922000000.0,,94213000000.0,30036000000.0,-17046000000.0,905249000000.0,952397000000.0,,
ORGT,S1,2024,XOF,,,,,,-13855000000.0,,,100493000000.0,11426000000.0,-23777000000.0,1825538000000.0,3002573000000.0,-11690000000.0,
ORGT,S1,2023,XOF,,,,,,-33479000000.0,,,106287000000.0,32921000000.0,-66190000000.0,2152497000000.0,3114283000000.0,-32507000000.0,
ORGT,S1,2022,XOF,,,,,,14470000000.0,,,100354000000.0,35755000000.0,-17946000000.0,2076366000000.0,2764548000000.0,18057000000.0,
ORGT,S1,2021,XOF,,,,,,9597000000.0,,,85827000000.0,31630000000.0,-17668000000.0,1686031000000.0,2455561000000.0,13997000000.0,
ORGT,S1,2020,XOF,,,,,,1409000000.0,,,70582000000.0,21715000000.0,-14503000000.0,1415440000000.0,1893903000000.0,7267000000.0,
ORGT,S1,2019,XOF,,,,,,2782000000.0,,,68956000000.0,23425000000.0,-21874000000.0,1290188000000.0,1565629000000.0,154000000.0,
ORGT,S1,2018,XOF,,,,,,7003000000.0,,,62563000000.0,18875000000.0,-7508000000.0,1098881000000.0,1346621000000.0,11387000000.0,
ORGT,T1,2024,XOF,,,,,,-3012000000.0,,,52074000000.0,,,1970163000000.0,3123006000000.0,-1724000000.0,
ORGT,T1,2023,XOF,,,,,,-3965000000.0,,,58287000000.0,,,2278911000000.0,3155437000000.0,-2301000000.0,
ORGT,T1,2022,XOF,,,,,,5888000000.0,,,52778000000.0,,,2026283000000.0,2687671000000.0,7654000000.0,
ORGT,T1,2021,XOF,,,,,,2664000000.0,,,43505000000.0,,,1675274000000.0,2260705000000.0,3752000000.0,
ORGT,T1,2020,XOF,,,,,,643000000.0,,,37407000000.0,,,1527047000000.0,1814613000000.0,1774000000.0,
ORGT,T1,2019,XOF,,,,,,4036000000.0,,,36849000000.0,,,1413446000000.0,1501396000000.0,5602000000.0,
ORGT,T3,2024,XOF,,,,,,-13247000000.0,,,158997000000.0,,,1681633000000.0,3006867000000.0,-9875000000.0,
ORGT,T3,2023,XOF,,,,,,-27379000000.0,,,171620000000.0,,,2151329000000.0,3118427000000.0,-24140000000.0,
ORGT,T3,2022,XOF,,,,,,14761000000.0,,,166064000000.0,,,2237329000000.0,2784240000000.0,19234000000.0,
ORGT,T3,2021,XOF,,,,,,14646000000.0,,,141729000000.0,,,1824806000000.0,2456403000000.0,18857000000.0,
ORGT,T3,2020,XOF,,,,,,5093000000.0,,,118989000000.0,,,1463971000000.0,1984220000000.0,8428000000.0,
ORGT,T3,2019,XOF,,,,,,9094000000.0,,,114910000000.0,,,1320168000000.0,1603721000000.0,14819000000.0,
ORGT,T3,2018,XOF,,,,,,2615000000.0,,,100276000000.0,,,1145515000000.0,1332064000000.0,6867000000.0,
PALC,An,2024,XOF,172182502000.0,19393765000.0,2530871000.0,21924637000.0,194706000.0,15861643000.0,202603319000.0,,,,,,,,
PALC,An,2023,XOF,206244391000.0,28502239000.0,379199000.0,28881438000.0,-552686000.0,19351846000.0,205938435000.0,,,,,,,,
PALC,An,2022,XOF,232712921927.0,56649930999.0,-66946116.0,55980469839.0,-109151500.0,41693172115.0,211882054214.0,,,,,,,,
PALC,An,2021,XOF,195659428255.0,56689991420.0,-1656203141.0,55033788279.0,-724730462.0,42473119895.0,167045712552.0,,,,,,,,
PALC,An,2020,XOF,119759702243.0,5512352378.0,-1934692224.0,3577660154.0,-17909060.0,3521647345.0,138598826714.0,,,,,,,,
PALC,An,2019,XOF,104587934779.0,-3978947043.0,-1580792577.0,-5559739620.0,32318813.0,-5562420807.0,126600342382.0,,,,,,,,
PALC,An,2018,XOF,100793109046.0,-11605542144.0,-985859392.0,-12591401536.0,13475241.0,-12612926295.0,117298825226.0,,,,,,,,
PALC,An,2017,XOF,134796451918.0,12469842966.0,-1077082081.0,11392760885.0,-36303313.0,8707734117.0,127545989450.0,,,,,,,,
PALC,An,2016,XOF,115125992327.0,7411484822.0,-2179589845.0,5231894977.0,41007898.0,4132788998.0,131814168746.0,,,,,,,,
PALC,An,2015,XOF,116473209881.0,2487649483.0,-2997158689.0,-509509206.0,235270117.0,-482713689.0,148027616008.0,,,,,,,,
PALC,S1,2024,XOF,107450669000.0,23030810000.0,-725588000.0,22305222000.0,,16692591000.0,,,,,,,,,
PALC,S1,2023,XOF,134797910000.0,31447833000.0,-199160000.0,31248673000.0,,23030820000.0,,,,,,,,,
PALC,S1,2022,XOF,149201866000.0,55727625000.0,-399687000.0,55327938000.0,,41393818000.0,,,,,,,,,
PALC,S1,2021,XOF,110064498000.0,40643565000.0,-1108490000.0,39535075000.0,,31372570000.0,,,,,,,,,
PALC,S1,2020,XOF,75980472000.0,11561571000.0,-950350000.0,10611221000.0,,10610475000.0,,,,,,,,,
PALC,S1,2019,XOF,66497628000.0,9760195000.0,-698092000.0,9062103000.0,,9077333000.0,,,,,,,,,
PALC,S1,2017,XOF,91331383000.0,22509399000.0,-766055000.0,,-34342000.0,16281751000.0,,,,,,,,,
PALC,S1,2016,XOF,71472232000.0,11172384000.0,-1282843000.0,,0.0,8382763000.0,,,,,,,,,
PALC,S2,2019,XOF,104587935000.0,-3978947000.0,-1580793000.0,-5559740000.0,,-5562421000.0,,,,,,,,,
PALC,S2,2018,XOF,100793109000.0,-11605542000.0,-985859000.0,-12591402000.0,,-12612926000.0,,,,,,,,,
PALC,S2,2017,XOF,134796452000.0,12460936000.0,-1068175000.0,11392761000.0,,8707734000.0,,,,,,,,,
PALC,S2,2016,XOF,115125992000.0,7411485000.0,-2179590000.0,,41008000.0,4132789000.0,,,,,,,,,
PALC,T1,2024,XOF,51001068000.0,,,9278581000.0,,6986441000.0,,,,,,,,,
PALC,T1,2023,XOF,64339996000.0,,,12553062000.0,,9416352000.0,,,,,,,,,
PALC,T1,2022,XOF,71426626000.0,,,24743673000.0,,18565357000.0,,,,,,,,,
PALC,T1,2021,XOF,49929701000.0,,,14883420000.0,,12134025000.0,,,,,,,,,
PALC,T1,2020,XOF,40949025000.0,,,6840742000.0,,6848746000.0,,,,,,,,,
PALC,T1,2019,XOF,31270898000.0,,,4456596000.0,,2809453000.0,,,,,,,,,
PALC,T1,2018,XOF,34502808000.0,,,1704771000.0,,1123565000.0,,,,,,,,,
PALC,T1,2016,XOF,30431013000.0,3447063000.0,-640761000.0,,0.0,2116909000.0,,,,,,,,,
PALC,T3,2024,XOF,143468442000.0,,,21590467000.0,,16156388000.0,,,,,,,,,
PALC,T3,2023,XOF,172795053000.0,,,30210881000.0,,22252800000.0,,,,,,,,,
PALC,T3,2022,XOF,189320122000.0,,,55346645000.0,,41419739000.0,,,,,,,,,
PALC,T3,2021,XOF,152647849000.0,,,46171232000.0,,36390491000.0,,,,,,,,,
PALC,T3,2020,XOF,95687852000.0,,,7138215000.0,,7136283000.0,,,,,,,,,
PALC,T3,2019,XOF,85860778000.0,,,4425074000.0,,4431555000.0,,,,,,,,,
PALC,T3,2018,XOF,82535501000.0,,,-3143488000.0,,-3166607000.0,,,,,,,,,
PALC,T3,2017,XOF,115082390000.0,20905798000.0,-959087000.0,19946711000.0,-36303000.0,14932806000.0,,,,,,,,,
PALC,T3,2016,XOF,97128459000.0,10781490000.0,-1888624000.0,,0.0,7556664000.0,,,,,,,,,
PRSC,An,2024,XOF,74676306000.0,1775583000.0,-414747000.0,1360837000.0,1861055000.0,2346712000.0,45185940000.0,,,,,,,,
PRSC,An,2023,XOF,77878846000.0,3253377000.0,-262400000.0,2990977000.0,9458000.0,2084428000.0,51245507000.0,,,,,,,,
PRSC,An,2022,XOF,70092375000.0,5248854000.0,-245045000.0,5003809000.0,26189000.0,3644247000.0,52168892000.0,,,,,,,,
PRSC,An,2021,XOF,65019456000.0,4888777000.0,-325040000.0,4563737000.0,21863000.0,3067383000.0,36448051000.0,,,,,,,,
PRSC,An,2020,XOF,51108000000.0,2930000000.0,-473000000.0,2457000000.0,57000000.0,1863000000.0,31274000000.0,,,,,,,,
PRSC,An,2019,XOF,54776000000.0,2807000000.0,-315000000.0,2493000000.0,23000000.0,1807000000.0,35607000000.0,,,,,,,,
PRSC,An,2018,XOF,51556000000.0,3038000000.0,-343000000.0,2695000000.0,95000000.0,2012751000.0,36767591000.0,,,,,,,,
PRSC,An,2017,XOF,51186628000.0,1561676000.0,-492467000.0,1069209000.0,159928000.0,682661000.0,35717569000.0,,,,,,,,
PRSC,An,2016,XOF,55652275000.0,3081699000.0,-545108000.0,2536591000.0,215283000.0,2016938000.0,33564901000.0,,,,,,,,
PRSC,An,2015,XOF,55789241000.0,4209188000.0,-662286000.0,3546902000.0,254154000.0,2781913000.0,31767185000.0,,,,,,,,
PRSC,S1,2024,XOF,34723000000.0,252000000.0,-200000000.0,51000000.0,36000000.0,51000000.0,,,,,,,,,
PRSC,S1,2023,XOF,37254000000.0,1544000000.0,-75000000.0,1469000000.0,9000000.0,1046000000.0,,,,,,,,,
PRSC,S1,2022,XOF,36300000000.0,3315000000.0,-124000000.0,3191000000.0,21000000.0,2347000000.0,,,,,,,,,
PRSC,S1,2021,XOF,28879000000.0,2086000000.0,-213000000.0,1873000000.0,14000000.0,1358000000.0,,,,,,,,,
PRSC,S1,2020,XOF,23821000000.0,935000000.0,-245000000.0,690000000.0,21000000.0,478000000.0,,,,,,,,,
PRSC,S1,2019,XOF,26623000000.0,1285000000.0,-105000000.0,1180000000.0,16000000.0,850000000.0,,,,,,,,,
PRSC,S1,2018,XOF,23187000000.0,1360000000.0,-179000000.0,1181000000.0,52000000.0,861000000.0,,,,,,,,,
PRSC,S1,2017,XOF,25133000000.0,,,,,,,,,,,,,744000000.0,
PRSC,S1,2016,XOF,28083000000.0,,,,,,,,,,,,,1638000000.0,
PRSC,T1,2024,XOF,18344124120.0,,,117795218.0,,81026629.0,,,,,,,,,
PRSC,T1,2023,XOF,21228088687.0,,,1179967116.0,,848248019.0,,,,,,,,,
PRSC,T1,2022,XOF,17076391814.0,,,1738674565.0,,1260233395.0,,,,,,,,,
PRSC,T1,2021,XOF,14827947796.0,,,961906452.0,,707172036.0,,,,,,,,,
PRSC,T1,2020,XOF,13926530854.0,,,591253706.0,,408814404.0,,,,,,,,,
PRSC,T1,2019,XOF,13258078226.0,,,598251417.0,,409443083.0,,,,,,,,,
PRSC,T3,2023,XOF,55937281969.0,,,1890353577.0,,1304757980.0,,,,,,,,,
PRSC,T3,2022,XOF,51843203879.0,,,3939525787.0,,2879641263.0,,,,,,,,,
PRSC,T3,2021,XOF,48000714063.0,,,3805442929.0,,2791861250.0,,,,,,,,,
PRSC,T3,2020,XOF,37009672738.0,,,1491321536.0,,1082208302.0,,,,,,,,,
PRSC,T3,2019,XOF,40463741915.0,,,1531154957.0,,1100605907.0,,,,,,,,,
SAFC,An,2024,XOF,,-75000000.0,,,,-165000000.0,74195000000.0,,3980000000.0,258000000.0,-333000000.0,52969000000.0,7821000000.0,,
SAFC,An,2023,XOF,,-422000000.0,,,,-579000000.0,70073000000.0,,3479000000.0,25000000.0,-447000000.0,50415000000.0,7947000000.0,,
SAFC,An,2022,XOF,,,,,,-235000000.0,67022000000.0,,3479000000.0,,-102000000.0,47266000000.0,7256000000.0,,
SAFC,An,2021,XOF,,-550000000.0,,,,-603000000.0,64690000000.0,,3567000000.0,135000000.0,-685000000.0,45041000000.0,6345000000.0,,
SAFC,An,2020,XOF,,-1403000000.0,,,,-1640000000.0,66533000000.0,,3414000000.0,-268000000.0,1135000000.0,45046000000.0,6114000000.0,,
SAFC,An,2019,XOF,,-86000000.0,,,,-211000000.0,63371000000.0,,3573000000.0,106000000.0,192000000.0,48889000000.0,7202000000.0,,
SAFC,An,2018,XOF,,148000000.0,,,,67000000.0,62861000000.0,,4889000000.0,408000000.0,259000000.0,48384000000.0,6886000000.0,,
SAFC,An,2017,XOF,,-2858000000.0,,,,-2932000000.0,71744000000.0,,4267000000.0,200000000.0,3058000000.0,51769000000.0,4526000000.0,,
SAFC,An,2016,XOF,,,,,,-452000000.0,68038000000.0,,4470000000.0,,,,,,
SAFC,An,2015,XOF,,,,,,71000000.0,65144000000.0,,5219000000.0,,,,,,
SAFC,S1,2024,XOF,,,,,,-37000000.0,68618000000.0,,1741000000.0,,-57000000.0,50648000000.0,8076000000.0,,
SAFC,S1,2023,XOF,,,,,,-64000000.0,65964000000.0,,1650000000.0,,-24000000.0,,,,
SAFC,S1,2022,XOF,,,,,,-218000000.0,,,1527000000.0,,-131000000.0,,,,
SAFC,S1,2021,XOF,,,,,,-631000000.0,,,1803000000.0,,-426000000.0,,,,
SAFC,S1,2020,XOF,,,,,,-402000000.0,,,2030000000.0,130000000.0,-418000000.0,,,-402000000.0,
SAFC,S1,2019,XOF,,,,,,-211000000.0,,,2012000000.0,226000000.0,-415000000.0,,,-220000000.0,
SAFC,S1,2018,XOF,,,521000000.0,,,,,,2646000000.0,656000000.0,-72000000.0,,,521000000.0,
SAFC,S1,2017,XOF,,,-1133000000.0,,,-1344000000.0,,,2724000000.0,690000000.0,-1786000000.0,,,-1004000000.0,
SAFC,S1,2016,XOF,,,369000000.0,,,-118000000.0,,,2670000000.0,859000000.0,-401000000.0,,,13000000.0,
SAFC,T1,2024,XOF,,,,,,-407000000.0,72390000000.0,,805000000.0,,-228000000.0,52969000000.0,7821000000.0,,
SAFC,T1,2023,XOF,,,,,,-228000000.0,65044000000.0,,613000000.0,,56000000.0,45137000000.0,7071000000.0,,
SAFC,T1,2022,XOF,,,,,,-273000000.0,76265000000.0,,697000000.0,,-134000000.0,44923000000.0,6676000000.0,,
SAFC,T1,2021,XOF,,,,,,-444000000.0,67509000000.0,,536000000.0,,-84000000.0,45041000000.0,6345000000.0,,
SAFC,T1,2020,XOF,,,,,,-584000000.0,64455000000.0,,852000000.0,,-431000000.0,46555000000.0,7358000000.0,,
SAFC,T1,2019,XOF,,,,,,-579000000.0,63369000000.0,,880000000.0,,-575000000.0,48889000000.0,7202000000.0,,
SAFC,T3,2023,XOF,,,,,,-351000000.0,,,2424000000.0,,-111000000.0,,,,
SAFC,T3,2022,XOF,,,,,,-152000000.0,,,2383000000.0,,21000000.0,,,,
SAFC,T3,2021,XOF,,,,,,-887000000.0,,,2244000000.0,,-594000000.0,,,,
SAFC,T3,2020,XOF,,,,,,-1093000000.0,,,2332000000.0,,-490000000.0,,,,
SAFC,T3,2019,XOF,,,,,,-992000000.0,,,2383000000.0,,-777000000.0,,,,
SAFC,T4,2024,XOF,,,,,,-165000000.0,74195000000.0,,3980000000.0,,-333000000.0,52969000000.0,7821000000.0,,
SAFC,T4,2023,XOF,,,,,,-579000000.0,70073000000.0,,3479000000.0,,-447000000.0,50415000000.0,7947000000.0,,
SAFC,T4,2022,XOF,,,,,,-235000000.0,67022000000.0,,3479000000.0,,-102000000.0,47266000000.0,7256000000.0,,
SAFC,T4,2021,XOF,,,,,,-603000000.0,64690000000.0,,3567000000.0,,-685000000.0,45041000000.0,6345000000.0,,
SAFC,T4,2020,XOF,,,,,,-1640000000.0,66533000000.0,,3414000000.0,,-1135000000.0,45046000000.0,6114000000.0,,
SAFC,T4,2019,XOF,,,,,,-211000000.0,63371000000.0,,3574000000.0,,-192000000.0,48889000000.0,7202000000.0,,
SCRC,An,2024,XOF,87219000000.0,8076000000.0,-4666000000.0,3410000000.0,-776000000.0,2591000000.0,123092000000.0,,,,,,,,
SCRC,An,2023,XOF,68135000000.0,-4912000000.0,-4371000000.0,-9282000000.0,-967000000.0,-10324000000.0,115465000000.0,,,,,,,,
SCRC,An,2022,XOF,68635000000.0,-4861000000.0,-3546000000.0,-8407000000.0,-314000000.0,-8756000000.0,124042000000.0,,,,,,,,
